Price for 2,Dining Rating,Dining Rating Count,Location,Cuisine
350,,Does not offer Dining,Madipakkam,"Biryani,  North Indian"
350,,Does not offer Dining,Tambaram,"Biryani,  North Indian"
350,,Does not offer Dining,Poonamalle,"Biryani,  North Indian"
350,,Does not offer Dining,Chromepet,"Biryani,  North Indian"
350,,Does not offer Dining,Mogappair,"Biryani,  North Indian"
350,,Does not offer Dining,Medavakkam,"Biryani,  North Indian"
350,,Does not offer Dining,Velachery,"Biryani,  North Indian"
350,,Does not offer Dining,Nandanam,"Biryani,  North Indian"
350,,Does not offer Dining,Washermenpet,"Biryani,  North Indian"
350,,Does not offer Dining,Navallur,"Biryani,  North Indian"
350,,Does not offer Dining,Purasavakkam,"Biryani,  North Indian"
350,,Does not offer Dining,Kanchipuram District,"Biryani,  North Indian"
350,,Does not offer Dining,Kanchipuram District,"Biryani,  North Indian"
350,,Does not offer Dining,Kilpauk,"Biryani,  North Indian"
350,,Does not offer Dining,Tambaram,"Biryani,  North Indian"
350,,Does not offer Dining,Nungambakkam,"Biryani,  North Indian"
350,,Does not offer Dining,Ekkaduthangal,"Biryani,  North Indian"
350,,Does not offer Dining,Vadapalani,"Biryani,  North Indian"
350,,Does not offer Dining,Ramapuram,"Biryani,  North Indian"
350,,Does not offer Dining,Madhavaram,"Biryani,  North Indian"
350,,Does not offer Dining,Perungudi,"Biryani,  North Indian"
350,,Does not offer Dining,Nanganallur,"Biryani,  North Indian"
350,,Does not offer Dining,Mandaveli,"Biryani,  North Indian"
350,,Does not offer Dining,Arumbakkam,"Biryani,  North Indian"
350,,Does not offer Dining,East Coast Road (ECR),"Biryani,  North Indian"
350,,Does not offer Dining,Selaiyur,"Biryani,  North Indian"
350,,Does not offer Dining,Ambattur,"Biryani,  North Indian"
350,,Does not offer Dining,GST Road,"Biryani,  North Indian"
500,,Does not offer Dining,Adyar,Chinese
500,,Does not offer Dining,Thousand Lights,Chinese
500,,Does not offer Dining,Shenoy Nagar,Chinese
500,,Does not offer Dining,Ramapuram,Chinese
500,,Does not offer Dining,Vadapalani,Chinese
500,,Does not offer Dining,Thuraipakkam,Chinese
400,2.8,10,T. Nagar,South Indian
500,3.3,15,Vadapalani,South Indian
400,2.6,10,Egmore,South Indian
400,2.7,13,Velachery,South Indian
400,3.1,8,Adyar,South Indian
400,3.1,6,Ambattur,South Indian
400,,Not enough Dining Reviews,Saidapet,South Indian
400,3.5,7,Triplicane,South Indian
400,,Not enough Dining Reviews,Mylapore,South Indian
400,,Not enough Dining Reviews,Padur,South Indian
300,,Does not offer Dining,Thuraipakkam,"North Indian,  Mughlai,  Fast Food,  Beverages"
300,,Does not offer Dining,Mogappair,"North Indian,  Mughlai,  Fast Food,  Beverages"
300,,Does not offer Dining,T. Nagar,"North Indian,  Mughlai,  Fast Food,  Beverages"
300,,Does not offer Dining,Thousand Lights,"North Indian,  Mughlai,  Fast Food,  Beverages"
300,,Does not offer Dining,Koyambedu,"North Indian,  Mughlai,  Fast Food,  Beverages"
300,,Does not offer Dining,T. Nagar,"North Indian,  Mughlai,  Fast Food,  Beverages"
150,,Does not offer Dining,Thuraipakkam,"Momos,  North Eastern,  Fast Food,  Tibetan"
350,,Does not offer Dining,Mogappair,Momos
150,,Does not offer Dining,T. Nagar,"Momos,  North Eastern,  Fast Food,  Tibetan"
150,,Does not offer Dining,Choolaimedu,"Momos,  North Eastern,  Fast Food,  Tibetan"
150,,Does not offer Dining,Old Mahabalipuram Road (OMR),"Momos,  North Eastern,  Fast Food,  Tibetan"
150,,Does not offer Dining,T. Nagar,"Momos,  North Eastern,  Fast Food,  Tibetan"
150,,Does not offer Dining,Kovalam,"Momos,  North Eastern,  Fast Food,  Tibetan"
300,,Does not offer Dining,Thuraipakkam,"North Indian,  Desserts"
300,,Does not offer Dining,Velachery,"North Indian,  Desserts"
300,,Does not offer Dining,Anna Nagar East,"North Indian,  Desserts"
400,3.6,15,GST Road,Fast Food
400,,Does not offer Dining,Potheri,Fast Food
400,,Does not offer Dining,Kelambakkam,Fast Food
200,,Does not offer Dining,Porur,"North Indian,  Beverages"
200,,Does not offer Dining,Thuraipakkam,"North Indian,  Beverages"
200,,Does not offer Dining,Mogappair,"North Indian,  Beverages"
200,,Does not offer Dining,Nungambakkam,"North Indian,  Beverages"
200,,Does not offer Dining,Thousand Lights,"North Indian,  Beverages"
200,,Does not offer Dining,Mogappair,"North Indian,  Beverages"
200,,Does not offer Dining,Thuraipakkam,"North Indian,  Beverages"
200,,Does not offer Dining,Thuraipakkam,"North Indian,  Beverages"
200,,Does not offer Dining,T. Nagar,"North Indian,  Beverages"
200,,Does not offer Dining,Kovalam,"North Indian,  Beverages"
200,,Does not offer Dining,Choolaimedu,"North Indian,  Beverages"
200,,Does not offer Dining,Madipakkam,"North Indian,  Beverages"
200,,Does not offer Dining,Kovalam,"North Indian,  Beverages"
350,,Does not offer Dining,Kodambakkam,"Bakery,  Street Food"
350,3.4,28,T. Nagar,"Bakery,  Street Food"
350,3.3,38,Pallavaram,"Bakery,  Street Food"
350,3.5,28,Anna Nagar East,"Bakery,  Street Food"
350,,Does not offer Dining,Mogappair,"Bakery,  Street Food"
350,3.1,22,Thousand Lights,"Bakery,  Street Food"
350,,Does not offer Dining,Anna Nagar West,"Bakery,  Street Food"
350,2.9,28,Porur,"Bakery,  Street Food"
350,2.9,14,Purasavakkam,"Bakery,  Street Food"
350,2.8,25,Gopalapuram,"Bakery,  Street Food"
350,3.3,24,Ashok Nagar,"Bakery,  Street Food"
350,2.8,14,Teynampet,"Bakery,  Street Food"
350,,Does not offer Dining,Teynampet,"Bakery,  Street Food"
350,3.1,23,Mandaveli,"Bakery,  Street Food"
350,,Does not offer Dining,Washermenpet,"Bakery,  Street Food"
350,3.3,15,Saidapet,"Bakery,  Street Food"
350,,Does not offer Dining,Parrys,"Bakery,  Street Food"
350,3.6,23,Selaiyur,"Bakery,  Street Food"
350,2.4,19,West Mambalam,"Bakery,  Street Food"
350,,Does not offer Dining,Egmore,"Bakery,  Street Food"
350,3.2,9,Triplicane,"Bakery,  Street Food"
350,3.4,13,Mogappair,"Bakery,  Street Food"
350,3.1,15,Royapuram,"Bakery,  Street Food"
350,,Not enough Dining Reviews,Kilpauk,"Bakery,  Street Food"
350,,Does not offer Dining,Nungambakkam,"Bakery,  Street Food"
350,3.5,9,Kolathur,"Bakery,  Street Food"
350,,Does not offer Dining,Madipakkam,"Bakery,  Street Food"
350,,Not enough Dining Reviews,Anna Nagar East,"Bakery,  Street Food"
350,,Does not offer Dining,Nanganallur,"Bakery,  Street Food"
350,2,4,Adambakkam,"Bakery,  Street Food"
350,,Not enough Dining Reviews,Kilpauk,"Bakery,  Street Food"
350,,Does not offer Dining,T. Nagar,"Bakery,  Street Food"
350,2,4,West Mambalam,"Bakery,  Street Food"
350,,Not enough Dining Reviews,Pallikaranai,"Bakery,  Street Food"
350,,Not enough Dining Reviews,Valasaravakkam,"Bakery,  Street Food"
350,,Not enough Dining Reviews,Teynampet,"Bakery,  Street Food"
350,,Not enough Dining Reviews,Selaiyur,"Bakery,  Street Food"
350,,Not enough Dining Reviews,Karapakkam,"Bakery,  Street Food"
350,,Not enough Dining Reviews,Maduravoyal,"Bakery,  Street Food"
350,,Not enough Dining Reviews,Arumbakkam,"Bakery,  Street Food"
350,3.3,9,Valasaravakkam,"Bakery,  Fast Food"
350,2,4,Porur,"Bakery,  Fast Food"
350,,Not enough Dining Reviews,Porur,"Bakery,  Fast Food"
350,,Does not offer Dining,Perungudi,"Fast Food,  Momos"
350,,Does not offer Dining,Velachery,"Fast Food,  Momos"
350,,Does not offer Dining,Santhome,"Fast Food,  Momos"
350,,Does not offer Dining,Medavakkam,"Fast Food,  Momos"
200,3.4,24,Medavakkam,"South Indian,  Chinese"
200,3.1,17,Selaiyur,"South Indian,  Chinese"
200,,Not enough Dining Reviews,Selaiyur,"South Indian,  Chinese"
250,2,4,Ambattur,"Coffee,  Tea,  Beverages"
250,2,4,Velachery,"Coffee,  Tea,  Beverages"
250,,Does not offer Dining,Mylapore,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Anna Nagar East,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Washermenpet,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Mogappair,"Coffee,  Tea,  Beverages"
250,,Does not offer Dining,Mylapore,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Vadapalani,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Nanganallur,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Selaiyur,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Nandanam,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Sowcarpet,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Kodambakkam,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Perambur,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Besant Nagar,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Anna Nagar West,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Adyar,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,West Mambalam,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Adambakkam,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Saidapet,"Coffee,  Tea,  Beverages"
250,,Does not offer Dining,Triplicane,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Purasavakkam,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Aminijikarai,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Thiruvanmiyur,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Madipakkam,"Coffee,  Tea,  Beverages"
250,,Not enough Dining Reviews,Anna Nagar East,"Coffee,  Tea,  Beverages"
300,,Does not offer Dining,Mylapore,Italian
300,,Does not offer Dining,Porur,Italian
300,,Does not offer Dining,Velachery,Italian
250,,Not enough Dining Reviews,Sholinganallur,Italian
150,,Does not offer Dining,Saligramam,Ice Cream
150,,Does not offer Dining,Nungambakkam,Ice Cream
150,,Does not offer Dining,Anna Nagar West,Ice Cream
150,,Does not offer Dining,Karapakkam,Ice Cream
150,,Does not offer Dining,Vepery,Ice Cream
150,,Does not offer Dining,Teynampet,Ice Cream
150,,Does not offer Dining,Choolaimedu,Ice Cream
150,,Does not offer Dining,Ashok Nagar,Ice Cream
150,,Does not offer Dining,Pallikaranai,Ice Cream
150,,Does not offer Dining,Thuraipakkam,Ice Cream
150,,Does not offer Dining,Abhiramapuram,Ice Cream
150,,Does not offer Dining,Adyar,Ice Cream
150,,Does not offer Dining,Mogappair,Ice Cream
150,,Does not offer Dining,St. Thomas Mount,Ice Cream
150,,Does not offer Dining,Velachery,Ice Cream
150,,Does not offer Dining,Anna Nagar East,Ice Cream
150,,Does not offer Dining,Vepery,Ice Cream
150,,Does not offer Dining,Adambakkam,Ice Cream
150,,Does not offer Dining,Ashok Nagar,Ice Cream
150,,Does not offer Dining,Porur,Ice Cream
150,,Does not offer Dining,Kanchipuram District,Ice Cream
300,,Does not offer Dining,Velachery,Chinese
300,,Does not offer Dining,Nungambakkam,Chinese
300,,Does not offer Dining,Porur,Chinese
300,,Does not offer Dining,Ashok Nagar,Chinese
200,,Does not offer Dining,Injambakkam,Raw Meats
200,,Does not offer Dining,Thuraipakkam,Raw Meats
200,,Does not offer Dining,Kodambakkam,Raw Meats
200,,Does not offer Dining,Adyar,Raw Meats
200,,Does not offer Dining,Anna Nagar East,Raw Meats
200,,Does not offer Dining,Valasaravakkam,Raw Meats
200,,Does not offer Dining,T. Nagar,Raw Meats
300,3.2,13,Selaiyur,"North Indian,  South Indian"
300,,Does not offer Dining,Navallur,"North Indian,  South Indian"
300,,Does not offer Dining,Porur,"North Indian,  South Indian"
300,,Does not offer Dining,Adyar,"North Indian,  South Indian"
300,,Does not offer Dining,Velachery,"North Indian,  South Indian"
300,,Not enough Dining Reviews,Porur,"North Indian,  South Indian"
450,,Does not offer Dining,Nungambakkam,Italian
450,,Does not offer Dining,Mylapore,Italian
450,,Does not offer Dining,Ashok Nagar,Italian
600,,Does not offer Dining,Porur,Italian
300,3.6,13,Saidapet,"Bakery,  Beverages,  Street Food"
300,,Does not offer Dining,George Town,"Bakery,  Beverages,  Street Food"
200,,Not enough Dining Reviews,Purasavakkam,"Mithai,  Bakery,  Street Food"
500,3.5,6,Perungudi,"Fast Food,  Beverages"
500,3,6,GST Road,"Fast Food,  Beverages"
500,,Not enough Dining Reviews,Mogappair,"Fast Food,  Beverages"
600,,Does not offer Dining,Perambur,Chinese
600,,Does not offer Dining,Nandanam,Chinese
600,,Does not offer Dining,Tambaram,Chinese
600,,Does not offer Dining,Avadi,Chinese
600,,Does not offer Dining,Kanchipuram District,Chinese
600,,Does not offer Dining,Madipakkam,Chinese
600,,Does not offer Dining,Medavakkam,Chinese
600,,Does not offer Dining,Kanchipuram District,Chinese
600,,Does not offer Dining,GST Road,Chinese
600,,Does not offer Dining,Ambattur,Chinese
600,,Does not offer Dining,Ekkaduthangal,Chinese
600,,Does not offer Dining,Triplicane,Chinese
600,,Does not offer Dining,Nanganallur,Chinese
600,,Does not offer Dining,Poonamalle,Chinese
600,,Does not offer Dining,East Coast Road (ECR),Chinese
250,3.3,12,Porur,"Hyderabadi,  Biryani"
300,3.7,11,GST Road,"Chettinad,  Chinese,  North Indian,  Biryani"
400,3.3,8,Ramapuram,"Biryani,  Chinese,  Lebanese"
150,3.1,22,Triplicane,Ice Cream
150,3.3,10,Perambur,Ice Cream
150,3.3,15,Medavakkam,Ice Cream
150,3.4,16,Mogappair,Ice Cream
150,2.4,11,Perambur,Ice Cream
150,2.9,11,Washermenpet,Ice Cream
150,2.7,9,Purasavakkam,Ice Cream
150,3.1,7,Mandaveli,Ice Cream
150,3.3,7,Mogappair,Ice Cream
150,3,6,Washermenpet,Ice Cream
150,2.9,6,Triplicane,Ice Cream
150,,Not enough Dining Reviews,Triplicane,Ice Cream
150,,Not enough Dining Reviews,Thiruvallur,Ice Cream
150,,Not enough Dining Reviews,Red Hills,Ice Cream
150,,Not enough Dining Reviews,Washermenpet,Ice Cream
400,,,T. Nagar,"BBQ,  North Indian"
400,,,Chromepet,"BBQ,  North Indian"
400,,,Velachery,"BBQ,  North Indian"
400,,,Navallur,"BBQ,  North Indian"
300,2.8,8,Pallavaram,Bakery
300,2.9,8,Porur,Bakery
300,,Not enough Dining Reviews,Selaiyur,Bakery
300,3.4,10,K.K. Nagar,"Juices,  Beverages,  Sandwich,  Fast Food"
300,2,4,Alandur,"Beverages,  Fast Food"
300,2,4,Palavakkam,"Beverages,  Fast Food"
300,,Does not offer Dining,Saligramam,"Healthy Food,  South Indian"
300,,Does not offer Dining,Porur,"Healthy Food,  South Indian"
300,,Does not offer Dining,Vadapalani,"Healthy Food,  South Indian"
300,,Does not offer Dining,Saligramam,"Healthy Food,  South Indian"
300,,Not enough Dining Reviews,Red Hills,"Healthy Food,  South Indian"
300,,Does not offer Dining,GST Road,"Healthy Food,  South Indian"
300,,Does not offer Dining,Vandalur,"Healthy Food,  South Indian"
300,,Does not offer Dining,Mogappair,"Healthy Food,  South Indian"
300,,Does not offer Dining,Shenoy Nagar,"Healthy Food,  South Indian"
300,,Does not offer Dining,Thuraipakkam,"Healthy Food,  South Indian"
300,,Does not offer Dining,Pallavaram,"Healthy Food,  South Indian"
300,,Does not offer Dining,Vandalur,"Healthy Food,  South Indian"
300,,Does not offer Dining,Red Hills,"Healthy Food,  South Indian"
300,,Does not offer Dining,Porur,"Healthy Food,  South Indian"
300,,Does not offer Dining,Besant Nagar,"Healthy Food,  South Indian"
300,,Not enough Dining Reviews,Triplicane,"Healthy Food,  South Indian"
300,,Does not offer Dining,Tambaram,"Healthy Food,  South Indian"
300,,Does not offer Dining,GST Road,"Healthy Food,  South Indian"
300,,Does not offer Dining,Thiruvallur,"Healthy Food,  South Indian"
300,,Does not offer Dining,St. Thomas Mount,"Healthy Food,  South Indian"
300,,Does not offer Dining,MRC Nagar,"Healthy Food,  South Indian"
300,,Does not offer Dining,Porur,"Healthy Food,  South Indian"
300,,Does not offer Dining,Potheri,"Healthy Food,  South Indian"
300,,Does not offer Dining,Chengalpattu,"Healthy Food,  South Indian"
300,,Does not offer Dining,Porur,"Healthy Food,  South Indian"
300,,Does not offer Dining,Poonamalle,"Healthy Food,  South Indian"
300,,Does not offer Dining,Vadapalani,"Healthy Food,  South Indian"
300,,Does not offer Dining,Kanchipuram District,"Healthy Food,  South Indian"
300,,Does not offer Dining,Kanchipuram District,"Healthy Food,  South Indian"
300,,Does not offer Dining,Porur,"Healthy Food,  South Indian"
300,,Does not offer Dining,Porur,"Healthy Food,  South Indian"
300,,Does not offer Dining,Neelangarai,"Healthy Food,  South Indian"
300,,Does not offer Dining,Poonamalle,"Healthy Food,  South Indian"
300,,Does not offer Dining,Triplicane,"Healthy Food,  South Indian"
300,,Does not offer Dining,Ambattur,"Healthy Food,  South Indian"
300,,Does not offer Dining,Pallikaranai,"Healthy Food,  South Indian"
300,,Does not offer Dining,Taramani,"Healthy Food,  South Indian"
300,,Does not offer Dining,Palavakkam,"Healthy Food,  South Indian"
300,,Does not offer Dining,Ramapuram,"Healthy Food,  South Indian"
300,,Does not offer Dining,Padur,"Healthy Food,  South Indian"
300,,Does not offer Dining,Tambaram,"Healthy Food,  South Indian"
300,,Does not offer Dining,Tambaram,"Healthy Food,  South Indian"
400,,Not enough Dining Reviews,Tambaram,"Bakery,  Fast Food,  Beverages"
400,3.2,9,Pallavaram,"Bakery,  Fast Food,  Beverages"
400,,Not enough Dining Reviews,Selaiyur,"Bakery,  Fast Food,  Beverages"
100,,Does not offer Dining,Ashok Nagar,Beverages
100,2,4,"OMR Food Street, Navallur",Beverages
200,,Not enough Dining Reviews,Poonamalle,"Fast Food,  South Indian,  Beverages"
200,,Not enough Dining Reviews,"OMR Food Street, Injambakkam","Fast Food,  South Indian,  Beverages"
200,,Not enough Dining Reviews,Chengalpattu,"Fast Food,  South Indian,  Beverages"
600,,Does not offer Dining,Mandaveli,"Chinese,  Beverages"
600,,Does not offer Dining,Anna Nagar East,"Chinese,  Beverages"
600,,Does not offer Dining,Royapettah,"Chinese,  Beverages"
600,,Does not offer Dining,Velachery,"Chinese,  Beverages"
600,,Does not offer Dining,Medavakkam,"Chinese,  Beverages"
600,,Does not offer Dining,Mogappair,"Chinese,  Beverages"
600,,Does not offer Dining,Kilpauk,"Chinese,  Beverages"
600,,Does not offer Dining,Padur,"Chinese,  Beverages"
600,,Does not offer Dining,Ramapuram,"Chinese,  Beverages"
600,,Does not offer Dining,Saligramam,"Chinese,  Beverages"
600,,Does not offer Dining,Palavakkam,"Chinese,  Beverages"
600,,Does not offer Dining,Nandanam,"Chinese,  Beverages"
600,,Does not offer Dining,Chetpet,"Chinese,  Beverages"
600,,Does not offer Dining,Adyar,"Chinese,  Beverages"
600,,Does not offer Dining,Nandanam,"Chinese,  Beverages"
600,,Does not offer Dining,Mogappair,"Chinese,  Beverages"
600,,Does not offer Dining,Madipakkam,"Chinese,  Beverages"
600,,Does not offer Dining,Nungambakkam,"Chinese,  Beverages"
200,3.2,6,Porur,"South Indian,  Sandwich,  Chinese,  Street Food"
200,,Not enough Dining Reviews,Nanganallur,"South Indian,  Sandwich,  Chinese,  Street Food"
200,,Not enough Dining Reviews,Mylapore,"South Indian,  Sandwich,  Chinese,  Street Food"
250,,Does not offer Dining,Porur,Burger
250,,Does not offer Dining,Mylapore,Burger
350,,Does not offer Dining,Velachery,"Burger,  Beverages"
250,,Does not offer Dining,Ashok Nagar,Burger
400,,Does not offer Dining,Nungambakkam,"North Indian,  Beverages"
400,,Does not offer Dining,Shenoy Nagar,"North Indian,  Beverages"
400,,Does not offer Dining,Nungambakkam,"North Indian,  Beverages"
250,,Does not offer Dining,Kilpauk,"Bakery,  Desserts"
250,,Does not offer Dining,Nungambakkam,"Bakery,  Desserts"
250,,Not enough Dining Reviews,Perambur,"Bakery,  Desserts"
250,,Does not offer Dining,Poonamalle,"Bakery,  Desserts"
300,,Does not offer Dining,Tambaram,Pizza
300,,Does not offer Dining,K.K. Nagar,Pizza
300,,Does not offer Dining,Medavakkam,Pizza
300,,Does not offer Dining,Pallavaram,Pizza
300,,Does not offer Dining,Porur,Pizza
300,,Does not offer Dining,Pallikaranai,Pizza
400,,Does not offer Dining,Ramapuram,South Indian
400,,Does not offer Dining,Adyar,South Indian
400,,Does not offer Dining,Shenoy Nagar,South Indian
400,,Does not offer Dining,Thuraipakkam,South Indian
400,,Does not offer Dining,Vadapalani,South Indian
400,,Does not offer Dining,Thousand Lights,South Indian
600,,Does not offer Dining,Selaiyur,South Indian
600,,Does not offer Dining,Ekkaduthangal,South Indian
600,,Does not offer Dining,Sholinganallur,South Indian
600,,Does not offer Dining,Velachery,South Indian
200,,Does not offer Dining,Thiruvanmiyur,Beverages
200,,Does not offer Dining,Alwarpet,Beverages
200,,Does not offer Dining,Palavakkam,Beverages
200,,Does not offer Dining,Adyar,Beverages
200,,Does not offer Dining,Gopalapuram,Beverages
200,,Does not offer Dining,K.K. Nagar,Beverages
200,,Does not offer Dining,Perungudi,Beverages
450,2.9,6,Purasavakkam,"Bakery,  Desserts"
450,,Does not offer Dining,Anna Nagar West,"Bakery,  Desserts"
400,,Not enough Dining Reviews,Mogappair,Bakery
400,,Not enough Dining Reviews,Shenoy Nagar,Bakery
450,1,0,Choolaimedu,"Bakery,  Desserts"
250,,Does not offer Dining,Alandur,Biryani
